date;C_1;C_2;C_3;C_4;C_5;C_6;C_7;C_8;C_9;C_10;C_11;C_12;C_13;C_14;C_15;C_16;C_17;C_18;C_19;C_20;C_21;C_22;C_23;C_24;C_25;C_26;C_27;C_28;C_29;C_30;C_31;C_32;C_33;C_34;C_35;C_36;C_37;C_38;C_39;C_40;C_41;C_42;C_43;C_44;C_45;C_46;C_47;C_48;C_49;C_50;C_51;C_52;C_53;C_54;C_55;C_56;C_57;C_58;C_59;C_60;C_61;C_62;C_63
31-7-1995;1295.32;1992.54;900.21;4128.03;759.93;1696.79;75.43;992.82;140.84;79.44;2911.91;112.84;250.44;208.27;1954.58;1898.96;353.06;12982.96;92.77;651.88;126.00;91.49;443.40;124.08;5131.04;206.36;440.80;1123.16;108.72;4629.50;2425.10;174.76;130.46;223.38;679.19;426.21;90.55;NA;98.05;241.05;4685.43;814.19;128.04;4178.86;2606.79;254.94;728.75;281.21;NA;1474.11;2283.02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31-8-1995;1266.04;1842.15;917.72;3900.12;800.40;1579.36;71.04;993.95;130.88;79.97;2760.30;114.37;250.40;204.69;1830.98;1797.03;334.57;12553.79;92.81;619.73;121.46;95.98;433.11;120.73;4925.43;199.21;415.71;1161.57;104.58;4355.31;2285.92;167.98;129.88;226.54;641.42;409.39;83.30;NA;84.97;242.60;4457.18;787.59;123.10;4068.92;2544.06;230.35;689.75;226.60;NA;1474.55;2229.18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
29-9-1995;1231.24;1851.45;912.76;4044.85;840.73;1536.35;67.95;989.83;123.67;85.67;2806.38;115.49;256.85;213.75;1797.28;1822.53;343.41;13305.28;92.29;602.42;117.98;97.77;429.14;119.45;4967.87;217.98;407.88;1091.49;109.15;4569.31;2368.42;171.42;116.99;219.62;611.33;438.28;86.86;NA;80.79;248.80;4435.22;789.59;110.62;4632.48;2765.71;241.94;686.17;209.06;NA;1541.03;2296.67;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31-10-1995;1163.51;1765.20;890.89;4058.73;762.71;1500.25;63.74;981.96;115.29;85.07;2814.33;113.80;252.01;182.95;1825.71;1801.06;329.18;13334.03;81.26;611.05;114.89;92.15;408.94;117.73;4690.64;221.71;385.42;947.65;114.03;4505.70;2254.02;178.07;100.80;205.44;561.94;393.58;86.67;NA;68.19;254.44;4424.52;765.55;113.38;4436.55;2883.23;232.28;675.04;228.73;NA;1540.65;2294.26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
30-11-1995;1336.00;1703.24;910.13;4130.79;761.55;1427.83;59.25;1019.00;107.64;78.32;2829.62;115.37;253.43;179.64;1817.56;1805.36;306.40;13370.61;79.76;583.65;98.20;92.44;386.39;112.78;4968.91;204.11;386.15;1029.61;114.85;4651.81;2242.18;172.95;87.97;211.64;559.34;385.10;83.32;NA;65.38;260.25;4526.21;824.62;107.35;4590.14;2920.91;228.46;634.53;179.77;NA;1608.72;2308.15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
29-12-1995;1461.54;1747.07;929.58;4365.79;748.56;1527.94;56.51;1029.11;118.61;80.14;2900.70;115.75;259.33;151.65;1895.18;1861.36;321.59;13808.18;82.87;638.01;102.22;96.64;423.64;122.69;5223.58;195.79;408.61;1057.03;119.21;4856.86;2300.20;175.28;96.87;226.97;599.57;375.96;86.04;NA;72.91;272.77;4859.00;863.74;110.47;4488.90;3036.66;246.72;680.01;173.55;NA;1633.39;2369.33;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31-1-1996;1635.07;1849.15;958.41;4465.50;878.21;1465.78;65.16;1083.02;115.81;82.21;2997.56;109.62;263.82;149.93;1973.01;1942.42;341.74;15587.93;121.13;722.79;92.39;95.59;443.11;119.13;5155.54;191.17;423.60;1184.10;115.51;4889.13;2258.20;177.16;102.04;240.59;660.38;499.15;93.70;NA;74.41;296.91;5118.17;871.67;115.70;4381.65;2855.24;229.01;742.43;204.39;NA;1692.02;2365.79;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
29-2-1996;1405.58;1842.49;989.68;4420.50;843.59;1448.54;67.10;1073.91;122.56;87.71;3039.93;113.36;267.51;146.89;1996.97;1960.42;356.01;15414.14;121.55;734.98;112.84;99.49;439.09;117.64;5064.37;187.83;439.43;1075.75;119.68;4999.84;2331.82;179.88;111.39;235.02;649.76;503.20;96.87;NA;66.76;273.50;5172.46;930.49;117.78;4812.14;2983.45;233.28;700.92;228.28;NA;1710.00;2385.12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
29-3-1996;1455.68;1827.86;986.22;4318.82;832.95;1397.31;64.01;1095.47;113.61;94.64;2966.30;109.11;277.95;147.44;2057.38;1953.71;356.25;15428.45;120.58;723.41;114.00;91.23;422.03;113.49;5243.71;191.87;467.57;1162.02;126.83;5150.85;2376.66;182.25;102.23;230.56;637.35;498.52;98.34;NA;69.81;268.10;5093.85;917.82;118.11;4926.10;3246.00;246.05;690.36;235.36;NA;1727.69;2372.01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
30-4-1996;1601.67;1840.24;1035.63;4433.75;850.71;1486.87;60.62;1141.14;128.91;100.03;2948.01;107.66;286.87;147.46;2095.44;1883.17;332.56;15464.09;122.65;782.75;128.14;96.67;479.91;115.33;5542.46;214.23;492.10;1228.79;134.19;5176.99;2520.50;181.94;103.53;248.82;656.90;523.20;95.34;NA;97.48;257.35;5128.22;953.97;108.23;4874.91;3120.31;307.54;706.46;224.78;NA;1753.61;2418.21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31-5-1996;1648.09;1941.08;1028.64;4508.58;916.47;1480.80;63.41;1159.71;122.34;104.84;2958.92;109.56;298.16;163.06;2073.04;1910.83;338.30;15928.25;135.74;760.41;123.34;92.60;477.45;111.00;5257.83;188.53;472.92;1237.07;136.89;5420.14;2550.57;172.03;116.77;237.91;730.22;497.55;100.26;NA;133.72;251.02;4874.02;947.29;104.65;5094.05;3016.94;297.44;718.02;211.77;NA;1800.81;2446.50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
28-6-1996;1677.91;1823.05;995.66;4532.98;961.21;1554.18;64.41;1128.46;122.07;103.93;3038.68;109.79;302.10;155.83;2111.17;1950.48;336.89;15559.03;146.23;745.68;128.40;89.85;479.53;104.10;5286.24;167.29;474.81;1223.06;140.75;5436.04;2556.60;179.58;112.28;246.89;743.39;571.60;105.55;NA;190.66;253.28;4702.44;987.83;93.29;5164.64;3168.18;338.07;677.25;236.93;NA;1811.81;2432.22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31-7-1996;1449.60;1783.58;949.94;4587.62;951.22;1531.59;62.16;1094.48;121.17;109.02;3088.21;125.09;292.57;157.82;2053.23;1956.73;343.42;14850.66;127.12;664.61;117.80;81.15;444.31;102.81;5050.13;161.22;445.93;1143.97;148.70;5353.28;2438.38;188.26;94.03;253.98;687.68;545.44;106.96;NA;141.73;232.63;4344.00;943.42;86.81;4954.96;3105.64;311.07;579.93;202.16;NA;1732.48;2449.20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
30-8-1996;1429.75;1800.97;1011.76;4634.45;969.20;1483.06;61.96;1143.89;121.58;116.70;3203.68;130.13;305.15;175.47;2011.73;2002.54;364.22;15336.86;152.71;688.75;115.45;85.44;441.09;107.21;4825.02;152.69;470.16;1249.65;149.06;5447.02;2504.13;193.30;90.30;261.68;728.14;592.48;111.00;NA;174.91;235.22;4442.76;964.37;86.48;5288.38;3241.78;324.07;589.53;198.69;NA;1771.66;2576.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
30-9-1996;1559.67;1749.22;1013.65;4697.04;988.22;1506.31;61.24;1189.78;129.77;108.83;3196.20;144.25;318.46;177.39;2123.52;2016.29;362.06;16383.50;145.09;734.15;106.14;87.29;469.61;109.71;4992.78;150.82;478.07;1247.85;155.71;5589.20;2519.39;192.63;87.05;260.22;711.51;616.86;108.22;NA;156.00;238.12;4435.33;988.83;89.37;5510.13;3164.90;331.77;589.75;217.60;NA;1871.28;2635.71;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31-10-1996;1549.87;1761.89;1053.49;4769.88;1014.62;1479.90;59.74;1283.45;134.80;97.39;3303.92;147.01;328.22;181.76;2169.34;2035.44;354.74;17072.71;150.88;728.81;103.83;84.48;443.92;107.62;4658.38;141.34;488.06;1173.14;160.55;5732.74;2614.39;205.43;86.30;241.90;657.09;559.15;110.36;NA;170.44;233.40;4285.37;1020.50;93.14;5752.78;3156.90;321.29;476.23;227.36;NA;1919.51;2760.60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
29-11-1996;1657.67;1803.94;1097.51;4915.54;1015.54;1390.34;66.64;1377.42;131.91;98.70;3387.11;173.86;338.09;197.06;2285.23;2116.84;339.43;18471.02;156.99;793.54;94.67;89.80;479.26;106.80;4747.82;138.74;508.00;1223.42;158.48;6094.52;2805.45;208.43;90.64;230.00;689.69;578.62;112.19;NA;175.18;229.09;4446.68;1107.24;94.90;6141.80;3184.99;340.17;487.62;240.19;NA;2065.00;2917.92;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31-12-1996;1757.83;1832.15;1095.37;4939.40;1066.70;1321.12;77.68;1330.42;131.75;104.60;3549.82;183.88;342.32;204.30;2308.59;2124.17;343.02;18375.39;171.73;813.53;99.99;94.46;480.55;112.36;4420.20;121.12;512.99;1254.74;162.22;6241.91;2972.98;208.14;80.12;225.90;705.98;597.24;117.38;NA;184.40;223.50;4525.46;1220.23;93.92;6194.55;3123.03;346.15;431.17;237.58;NA;2026.29;3019.03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31-1-1997;1914.70;1758.56;1051.78;5061.93;1190.79;1461.56;75.95;1396.34;146.92;108.54;3697.11;243.36;338.39;218.06;2361.31;2115.71;411.98;17980.63;224.68;863.79;109.02;107.52;531.77;111.18;3939.63;127.51;521.16;1362.74;168.13;6195.38;3130.22;208.44;96.74;248.81;774.06;651.54;129.12;NA;254.63;230.79;4621.83;1200.44;95.04;6340.78;3217.54;360.95;406.12;362.54;NA;2165.50;2930.31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
28-2-1997;1932.62;1763.72;1083.08;5142.95;1312.61;1541.08;78.19;1385.78;162.78;111.75;3675.65;287.82;347.82;214.99;2374.11;2203.82;438.13;17951.34;218.00;873.80;116.55;110.69;475.66;113.73;4032.21;121.38;543.99;1411.36;178.69;6450.31;2987.07;196.27;102.04;262.80;746.76;694.54;130.63;NA;300.80;252.24;4572.77;1158.65;97.60;6317.40;3258.87;382.91;371.82;363.30;NA;2181.22;3022.03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31-3-1997;1890.73;1783.58;1080.16;5221.72;1299.77;1498.08;75.93;1316.72;164.29;102.81;3791.43;282.41;343.40;216.34;2448.30;2366.46;454.66;16760.85;213.23;809.27;107.13;105.44;487.80;111.60;3899.90;119.04;513.59;1383.08;210.29;6608.94;3077.54;194.21;95.69;270.49;726.14;640.81;134.90;NA;277.31;255.15;4223.68;1206.30;97.78;6618.04;3449.41;379.06;369.77;350.68;NA;2084.01;3053.95;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
30-4-1997;1989.94;1710.64;1110.39;5277.95;1404.71;1555.75;85.96;1348.11;176.90;91.31;3678.41;280.38;332.34;216.70;2349.48;2281.96;468.09;17035.00;229.51;785.44;120.72;107.35;494.97;110.98;4041.87;123.18;455.96;1389.69;225.72;6544.91;2939.00;196.38;92.33;287.27;603.67;602.14;135.22;NA;299.79;256.23;4000.61;1277.31;112.95;6067.36;3534.15;403.18;353.33;296.12;NA;2221.71;3110.10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
30-5-1997;2144.81;1803.71;1131.57;5409.94;1494.62;1699.44;84.99;1461.32;182.99;80.66;3957.32;253.68;347.60;225.07;2330.93;2379.29;529.97;19187.28;239.27;841.64;119.21;116.71;489.73;121.76;4488.85;132.80;465.49;1471.36;207.45;6965.11;3061.43;209.40;91.67;316.60;627.48;582.72;144.65;NA;337.34;249.86;4259.96;1376.60;111.77;6544.56;3799.21;387.03;312.98;329.39;NA;2348.00;3252.27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
